PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Embarked_C,Embarked_Q,Embarked_S,Age_scaled,Fare_scaled,split
609,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",22.0,1,2,SC/Paris 2123,41.5792,Missing,True,False,False,True,False,False,False,False,True,False,True,False,False,-0.5348911628688886,0.18876253192945994,train
610,1,"Shutes, Miss. Elizabeth W",40.0,0,0,PC 17582,153.4625,C125,True,False,True,False,False,False,True,False,False,False,False,False,True,0.8188021213717487,2.441497778832105,train
611,0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",39.0,1,5,347082,31.275,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,0.7435969389139355,-0.01870931177853076,train
612,0,"Jardin, Mr. Jose Neto",25.0,0,0,SOTON/O.Q. 3101305,7.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.5064721088735089,train
613,1,"Murphy, Miss. Margaret Jane",21.5,1,0,367230,15.5,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.3363340021468808,train
614,0,"Horgan, Mr. John",25.0,0,0,370377,7.75,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.49237782784290063,train
615,0,"Brocklebank, Mr. William Alfred",35.0,0,0,364512,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.4427762090826827,-0.4863374216869257,test
616,1,"Herman, Miss. Alice",24.0,1,2,220845,65.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.3844807979532623,0.6603330135889879,train
617,0,"Danbom, Mr. Ernst Gilbert",34.0,1,1,347080,14.4,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.36757102662486957,-0.35848215805212236,train
618,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",26.0,1,0,A/5. 3336,16.1,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.23407043303763592,-0.32425318983493084,train
619,1,"Becker, Miss. Marion Louise",4.0,2,1,230136,39.0,F4,True,False,False,True,False,False,True,False,False,False,False,False,True,-1.8885844471095259,0.13683114673782454,train
620,0,"Gavey, Mr. Lawrence",26.0,0,0,31028,10.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.23407043303763592,-0.43700743807979686,train
621,0,"Yasbeck, Mr. Antoni",27.0,1,0,2659,14.4542,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.15886525057982273,-0.3573908580066095,train
622,1,"Kimball, Mr. Edwin Nelson Jr",42.0,1,0,11753,52.5542,D19,False,True,True,False,False,False,False,True,False,False,False,False,True,0.969212486287375,0.40974072380221066,train
623,1,"Nakid, Mr. Sahid",20.0,1,1,2653,15.7417,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.685301527784515,-0.33146744825388363,train
624,0,"Hansen, Mr. Henry Damsgaard",21.0,0,0,350029,7.8542,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6100963453267019,-0.4902797934380587,train
625,0,"Bowen, Mr. David John ""Dai""",21.0,0,0,54636,16.1,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6100963453267019,-0.32425318983493084,train
626,0,"Sutton, Mr. Frederick",61.0,0,0,36963,32.3208,D50,False,True,True,False,False,False,False,True,False,False,False,False,True,2.3981109529858253,0.002347544081197954,test
627,0,"Kirkland, Rev. Charles Leonard",57.0,0,0,219533,12.35,Missing,False,True,False,True,False,False,False,False,False,True,False,True,False,2.0972902231545727,-0.3997582667846179,train
628,1,"Longley, Miss. Gretchen Fiske",21.0,0,0,13502,77.9583,D9,True,False,True,False,False,False,True,False,False,False,False,False,True,-0.6100963453267019,0.921244330558889,train
629,0,"Bostandyeff, Mr. Guentcho",26.0,0,0,349224,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.23407043303763592,-0.4894421904510968,train
630,0,"O'Connell, Mr. Patrick D",25.0,0,0,334912,7.7333,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.49271407711891657,train
631,1,"Barkworth, Mr. Algernon Henry Wilson",80.0,0,0,27042,30.0,A23,False,True,True,False,False,False,False,True,False,False,False,False,True,3.827009419684276,-0.04438103794142432,train
632,0,"Lundahl, Mr. Johan Svensson",51.0,0,0,347743,7.0542,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.6460591284076938,-0.5063875431873253,train
633,1,"Stahelin-Maeglin, Dr. Max",32.0,0,0,13214,30.5,B50,False,True,True,False,False,False,False,False,False,True,True,False,False,0.2171606617092432,-0.034313694348132716,train
634,0,"Parr, Mr. William Henry Marsh",40.0,0,0,112052,0.0,Missing,False,True,True,False,False,False,False,True,False,False,False,False,True,0.8188021213717487,-0.6484216535389205,train
635,0,"Skoog, Miss. Mabel",9.0,3,2,347088,27.9,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-1.51255853482046,-0.08666388103324908,test
636,1,"Davis, Miss. Mary",28.0,0,0,237668,13.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.08366006812200955,-0.3866707201133388,train
637,0,"Leinonen, Mr. Antti Gustaf",32.0,0,0,STON/O 2. 3101292,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.2171606617092432,-0.4888542575852486,train
638,0,"Collyer, Mr. Harvey",31.0,1,1,C.A. 31921,26.25,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.14195547925143,-0.11988611489111134,test
639,0,"Panula, Mrs. Juha (Maria Emilia Ojala)",41.0,0,5,3101295,39.6875,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,0.8940073038295618,0.1506737441786005,train
640,0,"Thorneycroft, Mr. Percival",25.0,1,0,376564,16.1,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.32425318983493084,test
641,0,"Jensen, Mr. Hans Peder",20.0,0,0,350050,7.8542,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.685301527784515,-0.4902797934380587,train
642,1,"Sagesser, Mlle. Emma",24.0,0,0,PC 17477,69.3,B35,True,False,True,False,False,False,False,False,False,True,True,False,False,-0.3844807979532623,0.7469121684912956,train
643,0,"Skoog, Miss. Margit Elizabeth",2.0,3,2,347088,27.9,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-2.038994812025152,-0.08666388103324908,train
644,1,"Foo, Mr. Choong",25.0,0,0,1601,56.4958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,0.48910360681684706,train
645,1,"Baclini, Miss. Eugenie",0.75,2,1,2666,19.2583,Missing,True,False,False,False,True,False,True,False,False,False,True,False,False,-2.1330012900974187,-0.26066180729354516,test
646,1,"Harper, Mr. Henry Sleeper",48.0,1,0,PC 17572,76.7292,D33,False,True,True,False,False,False,False,True,False,False,True,False,False,1.4204435810342542,0.8964967865378598,train
647,0,"Cor, Mr. Liudevit",19.0,0,0,349231,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7605067102423282,-0.4894421904510968,train
648,1,"Simonius-Blumer, Col. Oberst Alfons",56.0,0,0,13213,35.5,A26,False,True,True,False,False,False,False,False,False,True,True,False,False,2.0220850406967594,0.06635974158478332,train
649,0,"Willey, Mr. Edward",25.0,0,0,S.O./P.P. 751,7.55,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.49640476528021726,train
650,1,"Stanley, Miss. Amy Zillah Elsie",23.0,0,0,CA. 2314,7.55,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.45968598041107545,-0.49640476528021726,train
651,0,"Mitkoff, Mr. Mito",25.0,0,0,349221,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4894421904510968,train
652,1,"Doling, Miss. Elsie",18.0,0,1,231919,23.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.8357118927001413,-0.18532384824750675,train
653,0,"Kalvik, Mr. Johannes Halvorsen",21.0,0,0,8475,8.4333,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6100963453267019,-0.47861979608830835,train
654,1,"O'Leary, Miss. Hanora ""Norah""",21.5,0,0,330919,7.8292,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.49078316061772326,train
655,0,"Hegarty, Miss. Hanora ""Nora""",18.0,0,0,365226,6.75,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.8357118927001413,-0.5125125150294839,train
656,0,"Hickman, Mr. Leonard Mark",24.0,2,0,S.O.C. 14879,73.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.3844807979532623,0.8314778546749452,train
657,0,"Radeff, Mr. Alexander",25.0,0,0,349223,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4894421904510968,train
658,0,"Bourke, Mrs. John (Catherine)",32.0,1,1,364849,15.5,Missing,True,False,False,False,True,False,False,False,True,False,False,True,False,0.2171606617092432,-0.3363340021468808,train
659,0,"Eitemiller, Mr. George Floyd",23.0,0,0,29751,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.45968598041107545,-0.3866707201133388,train
660,0,"Newell, Mr. Arthur Webster",58.0,0,2,35273,113.275,D48,False,True,True,False,False,False,False,True,False,False,True,False,False,2.172495405612386,1.6323350375212924,test
661,1,"Frauenthal, Dr. Henry William",50.0,2,0,PC 17611,133.65,Missing,False,True,True,False,False,False,False,False,False,True,False,False,True,1.5708539459498805,2.042579288947925,train
662,0,"Badt, Mr. Mohamed",40.0,0,0,2623,7.225,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,0.8188021213717487,-0.5029485386158568,train
663,0,"Colley, Mr. Edward Pomeroy",47.0,0,0,5727,25.5875,E58,False,True,True,False,False,False,False,True,False,False,False,False,True,1.345238398576441,-0.13322534515222276,train
664,0,"Coleff, Mr. Peju",36.0,0,0,349210,7.4958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.5179813915404959,-0.4974960653257301,train
665,1,"Lindqvist, Mr. Eino William",20.0,1,0,STON/O 2. 3101285,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.685301527784515,-0.4888542575852486,train
666,0,"Hickman, Mr. Lewis",32.0,2,0,S.O.C. 14879,73.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.2171606617092432,0.8314778546749452,train
667,0,"Butler, Mr. Reginald Fenton",25.0,0,0,234686,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.3866707201133388,train
668,0,"Rommetvedt, Mr. Knud Paust",25.0,0,0,312993,7.775,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4918744606632361,train
669,0,"Cook, Mr. Jacob",43.0,0,0,A/5 3536,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.0444176687451883,-0.4863374216869257,train
670,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",35.0,1,0,19996,52.0,C126,True,False,True,False,False,False,False,False,True,False,False,False,True,0.4427762090826827,0.39858208016340624,train
671,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",40.0,1,1,29750,39.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,0.8188021213717487,0.13683114673782454,train
672,0,"Davidson, Mr. Thornton",31.0,1,0,F.C. 12750,52.0,B71,False,True,True,False,False,False,False,True,False,False,False,False,True,0.14195547925143,0.39858208016340624,test
673,0,"Mitchell, Mr. Henry Michael",70.0,0,0,C.A. 24580,10.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,3.0749575951061443,-0.43700743807979686,train
674,1,"Wilhelms, Mr. Charles",31.0,0,0,244270,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.14195547925143,-0.3866707201133388,train
675,0,"Watson, Mr. Ennis Hastings",30.0,0,0,239856,0.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.06675029679361683,-0.6484216535389205,train
676,0,"Edvardsson, Mr. Gustaf Hjalmar",18.0,0,0,349912,7.775,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.8357118927001413,-0.4918744606632361,train
677,0,"Sawyer, Mr. Frederick Charles",24.5,0,0,342826,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3468782067243557,-0.4863374216869257,test
678,1,"Turja, Miss. Anna Sofia",18.0,0,0,4138,9.8417,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.8357118927001413,-0.45026210265472455,train
679,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",43.0,1,6,CA 2144,46.9,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,1.0444176687451883,0.2958951755118318,train
680,1,"Cardeza, Mr. Thomas Drake Martinez",36.0,0,1,PC 17755,512.3292,B51 B53 B55,False,True,True,False,False,False,False,True,False,False,True,False,False,0.5179813915404959,9.667166525013505,test
681,0,"Peters, Miss. Katie",21.5,0,0,330935,8.1375,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.48457563655809965,train
682,1,"Hassab, Mr. Hammad",27.0,0,0,PC 17572,76.7292,D49,False,True,True,False,False,False,False,True,False,False,True,False,False,-0.15886525057982273,0.8964967865378598,train
683,0,"Olsvigen, Mr. Thor Anderson",20.0,0,0,6563,9.225,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.685301527784515,-0.4626791642426904,train
684,0,"Goodwin, Mr. Charles Edward",14.0,5,2,CA 2144,46.9,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-1.136532622531394,0.2958951755118318,train
685,0,"Brown, Mr. Thomas William Solomon",60.0,1,1,29750,39.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,2.3229057705280125,0.13683114673782454,train
686,0,"Laroche, Mr. Joseph Philippe Lemercier",25.0,1,2,SC/Paris 2123,41.5792,Missing,False,True,False,True,False,False,False,True,False,False,True,False,False,-0.3092756154954491,0.18876253192945994,test
687,0,"Panula, Mr. Jaako Arnold",14.0,4,1,3101295,39.6875,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-1.136532622531394,0.1506737441786005,train
688,0,"Dakic, Mr. Branko",19.0,0,0,349228,10.1708,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7605067102423282,-0.44363577710162005,train
689,0,"Fischer, Mr. Eberhard Thelander",18.0,0,0,350036,7.7958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.8357118927001413,-0.49145565916975514,train
690,1,"Madill, Miss. Georgette Alexandra",15.0,0,1,24160,211.3375,B5,True,False,True,False,False,False,True,False,False,False,False,False,True,-1.061327440073581,3.6067927997556075,train
691,1,"Dick, Mr. Albert Adrian",31.0,1,0,17474,57.0,B20,False,True,True,False,False,False,False,True,False,False,False,False,True,0.14195547925143,0.49925551609632224,test
692,1,"Karun, Miss. Manca",4.0,0,1,349256,13.4167,Missing,True,False,False,False,True,False,True,False,False,False,True,False,False,-1.8885844471095259,-0.37828059596268965,train
693,1,"Lam, Mr. Ali",25.0,0,0,1601,56.4958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,0.48910360681684706,train
694,0,"Saad, Mr. Khalil",25.0,0,0,2672,7.225,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.3092756154954491,-0.5029485386158568,train
695,0,"Weir, Col. John",60.0,0,0,113800,26.55,Missing,False,True,True,False,False,False,False,False,False,True,False,False,True,2.3229057705280125,-0.11384570873513637,train
696,0,"Chapman, Mr. Charles Henry",52.0,0,0,248731,13.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,1.7212643108655068,-0.3766033765200472,train
697,0,"Kelly, Mr. James",44.0,0,0,363592,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,1.1196228512030013,-0.4863374216869257,train
698,1,"Mullens, Miss. Katherine ""Katie""",21.5,0,0,35852,7.7333,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.49271407711891657,train
699,0,"Thayer, Mr. John Borland",49.0,1,1,17421,110.8833,C68,False,True,True,False,False,False,False,True,False,False,True,False,False,1.4956487634920672,1.5841789061771412,test
700,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",42.0,0,0,348121,7.65,F G63,False,True,False,False,True,False,False,True,False,False,False,False,True,0.969212486287375,-0.494391296561559,train
701,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",18.0,1,0,PC 17757,227.525,C62 C64,True,False,True,False,False,False,False,False,True,False,True,False,False,-0.8357118927001413,3.9327230485884233,train
702,1,"Silverthorne, Mr. Spencer Victor",35.0,0,0,PC 17475,26.2875,E24,False,True,True,False,False,False,False,True,False,False,False,False,True,0.4427762090826827,-0.11913106412161445,test
703,0,"Barbara, Miss. Saiide",18.0,0,1,2691,14.4542,Missing,True,False,False,False,True,False,True,False,False,False,True,False,False,-0.8357118927001413,-0.3573908580066095,train
704,0,"Gallagher, Mr. Martin",25.0,0,0,36864,7.7417,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.4925449457465493,test
705,0,"Hansen, Mr. Henrik Juul",26.0,1,0,350025,7.8542,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.23407043303763592,-0.4902797934380587,train
706,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",39.0,0,0,250655,26.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.7435969389139355,-0.12491978668775715,train
707,1,"Kelly, Mrs. Florence ""Fannie""",45.0,0,0,223596,13.5,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,1.1948280336608146,-0.3766033765200472,train
708,1,"Calderhead, Mr. Edward Pennington",42.0,0,0,PC 17476,26.2875,E24,False,True,True,False,False,False,False,True,False,False,False,False,True,0.969212486287375,-0.11913106412161445,train
709,1,"Cleaver, Miss. Alice",22.0,0,0,113781,151.55,Missing,True,False,True,False,False,False,True,False,False,False,False,False,True,-0.5348911628688886,2.4029901895877646,train
710,1,"Moubarek, Master. Halim Gonios (""William George"")",25.0,1,1,2661,15.2458,Missing,False,True,False,False,True,True,False,False,False,False,True,False,False,-0.3092756154954491,-0.3414522396297103,train
711,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",24.0,0,0,PC 17482,49.5042,C90,True,False,True,False,False,False,False,False,False,True,True,False,False,-0.3844807979532623,0.3483299278831318,train
712,0,"Klaber, Mr. Herman",40.0,0,0,113028,26.55,C124,False,True,True,False,False,False,False,True,False,False,False,False,True,0.8188021213717487,-0.11384570873513637,train
713,1,"Taylor, Mr. Elmer Zebley",48.0,1,0,19996,52.0,C126,False,True,True,False,False,False,False,True,False,False,False,False,True,1.4204435810342542,0.39858208016340624,test
714,0,"Larsson, Mr. August Viktor",29.0,0,0,7545,9.4833,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.008454885664196365,-0.457478374542396,train
715,0,"Greenberg, Mr. Samuel",52.0,0,0,250647,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,1.7212643108655068,-0.3866707201133388,test
716,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",19.0,0,0,348124,7.65,F G73,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7605067102423282,-0.494391296561559,train
717,1,"Endres, Miss. Caroline Louise",38.0,0,0,PC 17757,227.525,C45,True,False,True,False,False,False,True,False,False,False,True,False,False,0.6683917564561223,3.9327230485884233,train
718,1,"Troutt, Miss. Edwina Celia ""Winnie""",27.0,0,0,34218,10.5,E101,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.15886525057982273,-0.43700743807979686,train
719,0,"McEvoy, Mr. Michael",25.0,0,0,36568,15.5,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.3092756154954491,-0.3363340021468808,train
720,0,"Johnson, Mr. Malkolm Joackim",33.0,0,0,347062,7.775,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.29236584416705635,-0.4918744606632361,train
721,1,"Harper, Miss. Annie Jessie ""Nina""",6.0,0,1,248727,33.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-1.7381740821938996,0.016023023618325298,train
722,0,"Jensen, Mr. Svend Lauritz",17.0,1,0,350048,7.0542,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.9109170751579546,-0.5063875431873253,train
723,0,"Gillespie, Mr. William Henry",34.0,0,0,12233,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.36757102662486957,-0.3866707201133388,train
724,0,"Hodges, Mr. Henry Price",50.0,0,0,250643,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,1.5708539459498805,-0.3866707201133388,train
725,1,"Chambers, Mr. Norman Campbell",27.0,1,0,113806,53.1,E8,False,True,True,False,False,False,False,True,False,False,False,False,True,-0.15886525057982273,0.4207302360686478,train
726,0,"Oreskovic, Mr. Luka",20.0,0,0,315094,8.6625,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.685301527784515,-0.47400492578514347,train
727,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",30.0,3,0,31027,21.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,0.06675029679361683,-0.22559322262067316,test
728,1,"Mannion, Miss. Margareth",21.5,0,0,36866,7.7375,Missing,True,False,False,False,True,False,True,False,False,False,False,True,False,-0.5724937540977952,-0.4926295114327329,train
729,0,"Bryhl, Mr. Kurt Arnold Gottfrid",25.0,1,0,236853,26.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.12491978668775715,test
730,0,"Ilmakangas, Miss. Pieta Sofia",25.0,1,0,STON/O2. 3101271,7.925,Missing,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.3092756154954491,-0.4888542575852486,train
731,1,"Allen, Miss. Elisabeth Walton",29.0,0,0,24160,211.3375,B5,True,False,True,False,False,False,True,False,False,False,False,False,True,-0.008454885664196365,3.6067927997556075,test
732,0,"Hassan, Mr. Houssein G N",11.0,0,0,2699,18.7875,Missing,False,True,False,False,True,False,False,True,False,False,True,False,False,-1.3621481699048337,-0.2701412180209885,test
733,0,"Knight, Mr. Robert J",30.0,0,0,239855,0.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,0.06675029679361683,-0.6484216535389205,train
734,0,"Berriman, Mr. William John",23.0,0,0,28425,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.45968598041107545,-0.3866707201133388,train
735,0,"Troupiansky, Mr. Moses Aaron",23.0,0,0,233639,13.0,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.45968598041107545,-0.3866707201133388,train
736,0,"Williams, Mr. Leslie",28.5,0,0,54636,16.1,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.04605747689310296,-0.32425318983493084,train
737,0,"Ford, Mrs. Edward (Margaret Ann Watson)",48.0,1,3,W./C. 6608,34.375,Missing,True,False,False,False,True,False,False,False,True,False,False,False,True,1.4204435810342542,0.04370821849987721,train
738,1,"Lesurer, Mr. Gustave J",35.0,0,0,PC 17755,512.3292,B101,False,True,True,False,False,False,False,True,False,False,True,False,False,0.4427762090826827,9.667166525013505,train
739,0,"Ivanoff, Mr. Kanio",25.0,0,0,349201,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4894421904510968,train
740,0,"Nankoff, Mr. Minko",25.0,0,0,349218,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.4894421904510968,train
741,1,"Hawksford, Mr. Walter James",40.0,0,0,16988,30.0,D45,False,True,True,False,False,False,False,True,False,False,False,False,True,0.8188021213717487,-0.04438103794142432,train
742,0,"Cavendish, Mr. Tyrell William",36.0,1,0,19877,78.85,C46,False,True,True,False,False,False,False,True,False,False,False,False,True,0.5179813915404959,0.9391984311231651,train
743,1,"Ryerson, Miss. Susan Parker ""Suzette""",21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,True,False,True,False,False,False,True,False,False,False,True,False,False,-0.6100963453267019,4.634416897040849,train
744,0,"McNamee, Mr. Neal",24.0,1,0,376566,16.1,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3844807979532623,-0.32425318983493084,test
745,1,"Stranden, Mr. Juho",31.0,0,0,STON/O 2. 3101288,7.925,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.14195547925143,-0.4888542575852486,train
746,0,"Crosby, Capt. Edward Gifford",70.0,1,1,WE/P 5735,71.0,B22,False,True,True,False,False,False,False,False,False,True,False,False,True,3.0749575951061443,0.7811411367084872,test
747,0,"Abbott, Mr. Rossmore Edward",16.0,1,1,C.A. 2673,20.25,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.9861222576157678,-0.24069423801061057,train
748,1,"Sinkkonen, Miss. Anna",30.0,0,0,250648,13.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,0.06675029679361683,-0.3866707201133388,train
749,0,"Marvin, Mr. Daniel Warner",19.0,1,0,113773,53.1,D30,False,True,True,False,False,False,False,True,False,False,False,False,True,-0.7605067102423282,0.4207302360686478,train
750,0,"Connaghton, Mr. Michael",31.0,0,0,335097,7.75,Missing,False,True,False,False,True,False,False,True,False,False,False,True,False,0.14195547925143,-0.49237782784290063,test
751,1,"Wells, Miss. Joan",4.0,1,1,29103,23.0,Missing,True,False,False,True,False,False,True,False,False,False,False,False,True,-1.8885844471095259,-0.18532384824750675,train
752,1,"Moor, Master. Meier",6.0,0,1,392096,12.475,E121,False,True,False,False,True,True,False,False,False,False,False,False,True,-1.7381740821938996,-0.397241430886295,train
753,0,"Vande Velde, Mr. Johannes Joseph",33.0,0,0,345780,9.5,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.29236584416705635,-0.45714212526638004,test
754,0,"Jonkoff, Mr. Lalio",23.0,0,0,349204,7.8958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.45968598041107545,-0.4894421904510968,train
755,1,"Herman, Mrs. Samuel (Jane Laver)",48.0,1,2,220845,65.0,Missing,True,False,False,True,False,False,False,False,True,False,False,False,True,1.4204435810342542,0.6603330135889879,train
756,1,"Hamalainen, Master. Viljo",0.67,1,1,250649,14.5,Missing,False,True,False,True,False,True,False,False,False,False,False,False,True,-2.139017704694044,-0.35646868933346404,train
757,0,"Carlsson, Mr. August Sigfrid",28.0,0,0,350042,7.7958,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.08366006812200955,-0.49145565916975514,test
758,0,"Bailey, Mr. Percy Andrew",18.0,0,0,29108,11.5,Missing,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.8357118927001413,-0.41687275089321363,train
759,0,"Theobald, Mr. Thomas Leonard",34.0,0,0,363294,8.05,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,0.36757102662486957,-0.4863374216869257,test
760,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33.0,0,0,110152,86.5,B77,True,False,True,False,False,False,False,False,False,True,False,False,True,0.29236584416705635,1.093228788100527,test
761,0,"Garfirth, Mr. John",25.0,0,0,358585,14.5,Missing,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3092756154954491,-0.35646868933346404,train
